time_period,time_identifier,geographic_level,country_code,country_name,version,characteristic,characteristic_group,gender,subject,scaled_scores,t_eligible_pupils,pt_cumulative
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,N,1154,0
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,80,4354,1
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,82,2210,1
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,83,2674,2
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,84,2776,2
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,85,3128,3
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,86,3378,3
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,87,3718,4
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,88,3970,4
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,89,8996,6
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,90,5084,7
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,91,5499,7
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,92,12434,9
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,93,6995,11
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,94,7769,12
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,95,17611,15
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,96,10097,16
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,97,22816,20
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,98,13323,22
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,99,13700,24
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,100,33709,30
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,101,18395,32
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,102,40307,39
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,103,22449,43
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,104,23591,46
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,105,24896,50
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,106,52072,59
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,107,27488,63
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,108,28168,67
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,109,28496,72
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,110,29127,77
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,111,28354,81
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,112,452,81
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,113,27069,86
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,114,25084,90
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,115,21746,93
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,116,348,93
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,117,17922,96
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,118,13017,98
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Reading,120,12706,100
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",N,214,0
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",80,786,0
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",81,763,0
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",82,1002,0
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",83,1190,1
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",84,1437,1
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",85,1722,1
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",86,1880,1
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",87,4275,2
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",88,2382,2
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",89,5068,3
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",90,5846,4
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",91,3188,5
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",92,6931,6
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",93,7746,7
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",94,12970,9
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",95,10159,11
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",96,11281,13
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",97,12837,15
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",98,14145,17
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",99,15581,19
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",100,28272,24
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",101,21560,27
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",102,24200,31
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",103,27633,36
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",104,29791,40
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",105,16116,43
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",106,33841,48
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",107,35939,54
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",108,18623,57
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",109,38385,63
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",110,20153,66
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",111,39413,73
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",112,20127,76
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",113,19561,79
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",114,19389,82
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",115,18636,85
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",116,17504,88
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",117,16754,90
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",118,15248,93
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",119,13514,95
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,"Grammar, punctuation and spelling",120,31478,100
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,N,432,0
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,80,1428,0
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,81,727,0
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,82,1803,1
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,83,1120,1
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,84,2325,1
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,85,2617,2
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,86,2697,2
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,87,2950,3
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,88,3229,3
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,89,5094,4
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,90,3729,4
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,91,5508,5
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,92,7934,7
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,93,6506,8
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,94,6781,9
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,95,10059,10
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,96,10652,12
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,97,12068,14
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,98,13917,16
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,99,15750,19
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,100,19335,22
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,101,29951,27
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,102,29149,31
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,103,34597,37
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,104,29176,41
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,105,42132,48
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,106,45081,55
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,107,35317,61
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,108,36130,67
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,109,36570,72
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,110,37706,78
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,111,25182,82
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,112,25464,86
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,113,24885,90
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,114,12113,92
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,115,11457,94
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,116,10483,96
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,117,9333,97
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,118,7715,99
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,119,92,99
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Total,Maths,120,8716,100
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,N,805,0
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,80,2935,1
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,82,1415,2
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,83,1751,2
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,84,1744,3
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,85,2033,3
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,86,2116,4
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,87,2298,5
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,88,2472,6
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,89,5557,7
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,90,3061,8
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,91,3364,9
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,92,7355,12
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,93,4086,13
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,94,4513,14
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,95,10130,18
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,96,5730,19
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,97,12839,23
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,98,7263,26
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,99,7589,28
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,100,18354,34
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,101,9862,37
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,102,21336,44
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,103,11713,48
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,104,12209,51
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,105,12733,55
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,106,26097,64
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,107,13644,68
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,108,13711,72
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,109,13646,77
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,110,13504,81
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,111,12815,85
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,112,208,85
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,113,12045,89
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,114,10810,92
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,115,8777,95
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,116,127,95
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,117,6960,97
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,118,4801,99
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Reading,120,4050,100
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",N,147,0
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",80,521,0
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",81,501,0
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",82,647,1
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",83,773,1
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",84,944,1
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",85,1172,1
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",86,1248,2
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",87,2708,3
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",88,1552,3
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",89,3303,4
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",90,3689,5
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",91,2003,6
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",92,4242,7
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",93,4759,9
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",94,7909,11
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",95,6020,13
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",96,6640,15
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",97,7488,18
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",98,8179,20
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",99,8762,23
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",100,15895,28
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",101,11694,32
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",102,13052,36
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",103,14645,41
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",104,15611,45
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",105,8274,48
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",106,17227,54
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",107,17739,59
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",108,9118,62
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",109,18533,68
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",110,9514,71
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",111,18284,77
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",112,9264,80
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",113,8795,82
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",114,8629,85
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",115,8055,88
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",116,7594,90
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",117,7108,92
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",118,6372,94
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",119,5655,96
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,"Grammar, punctuation and spelling",120,12491,100
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,N,255,0
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,80,730,0
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,81,396,0
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,82,915,1
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,83,576,1
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,84,1209,1
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,85,1351,2
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,86,1397,2
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,87,1543,3
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,88,1683,3
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,89,2683,4
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,90,1948,5
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,91,2849,6
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,92,4123,7
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,93,3416,8
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,94,3422,9
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,95,4995,11
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,96,5297,12
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,97,5867,14
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,98,6582,16
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,99,7467,19
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,100,9083,21
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,101,14009,26
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,102,13449,30
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,103,15994,35
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,104,13720,39
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,105,19913,46
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,106,22048,53
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,107,17505,58
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,108,18213,64
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,109,18701,70
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,110,19866,76
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,111,13509,80
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,112,13995,85
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,113,13907,89
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,114,6800,91
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,115,6495,93
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,116,5971,95
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,117,5479,97
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,118,4536,98
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,119,50,98
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Boys,Maths,120,5293,100
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Girls,Reading,N,349,0
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Girls,Reading,80,1418,1
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Girls,Reading,82,795,1
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Girls,Reading,83,923,1
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Girls,Reading,84,1032,1
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Girls,Reading,85,1095,2
201819,Academic year,National,E92000001,England,Final,School type,Allschools,Girls,Reading,86,1262,2
